#
#
# US Geological Survey
# retrieved: 2015-04-14 22:27:39 EDT
# URL: http://nwis.waterdata.usgs.gov/ca/nwis/current
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in California.
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  state_cd        -- State code
#  county_cd       -- County code
#  alt_va          -- Altitude of Gage/land surface
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  peak_begin_date -- Peak-streamflow data begin date
#  peak_end_date   -- Peak-streamflow data end date
#  peak_count_nu   -- Peak-streamflow data count
#  qw_begin_date   -- Water-quality data begin date
#  qw_end_date     -- Water-quality data end date
#  qw_count_nu     -- Water-quality data count
#  gw_begin_date   -- Field water-level measurements begin date
#  gw_end_date     -- Field water-level measurements end date
#  gw_count_nu     -- Field water-level measurements count
#
#
# query started 2015-04-14 22:27:39 EDT
#
# there are 783 sites matching the search criteria.
#
#
agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	state_cd	county_cd	alt_va	alt_acy_va	alt_datum_cd	peak_begin_date	peak_end_date	peak_count_nu	qw_begin_date	qw_end_date	qw_count_nu	gw_begin_date	gw_end_date	gw_count_nu
USGS	323932117050804	017S002W28R007S	GW	32.65903610	-117.08557780	H	NAD83	06	073	 17.40			--	--	0	2009-10-16	2009-10-16	1	2009-10-15	2015-03-05	56
USGS	323932117050805	017S002W28R008S	GW	32.65903610	-117.08557780	H	NAD83	06	073	 17.40			--	--	0	2009-10-15	2009-10-15	1	2009-10-15	2015-03-05	58
USGS	323932117050806	017S002W28R009S	GW	32.65903610	-117.08557780	H	NAD83	06	073	 17.40			--	--	0	2009-10-16	2009-10-16	1	2009-10-15	2015-03-05	58
USGS	324055117064401	017S002W20F001S	GW	32.68208056	-117.11238060	H	NAD83	06	073	 12.25			--	--	0	2006-08-30	2013-06-11	4	2006-08-11	2015-03-18	90
USGS	324055117064402	017S002W20F002S	GW	32.68208056	-117.11238060	H	NAD83	06	073	 12.25			--	--	0	2006-08-03	2011-07-05	4	2006-08-11	2015-03-18	91
USGS	324055117064403	017S002W20F003S	GW	32.68208056	-117.11238060	H	NAD83	06	073	 12.25			--	--	0	2006-08-02	2011-07-05	3	2006-08-11	2015-03-18	89
USGS	324055117064404	017S002W20F004S	GW	32.68208056	-117.11238060	H	NAD83	06	073	 12.25			--	--	0	2006-08-28	2012-05-21	3	2006-08-11	2015-03-18	91
USGS	324055117064405	017S002W20F005S	GW	32.68208056	-117.11238060	H	NAD83	06	073	 12.25			--	--	0	2006-09-11	2013-06-11	4	2006-08-11	2015-03-18	88
USGS	324116117050801	017S002W16Q009S	GW	32.68779444	-117.08559720	H	NAD83	06	073	 109.21			--	--	0	2003-09-12	2008-09-17	2	2003-09-12	2015-03-20	137
USGS	324116117050802	017S002W16Q010S	GW	32.68779444	-117.08559720	H	NAD83	06	073	 109.21			--	--	0	2003-09-12	2008-09-12	2	2003-09-12	2015-03-20	137
USGS	324116117050803	017S002W16Q011S	GW	32.68779444	-117.08559720	H	NAD83	06	073	 109.21			--	--	0	2003-09-15	2008-09-15	2	2003-09-15	2015-03-20	137
USGS	324116117050804	017S002W16Q012S	GW	32.68779444	-117.08559720	H	NAD83	06	073	 109.21			--	--	0	2003-09-12	2008-09-11	2	2003-09-12	2015-03-20	136
USGS	324116117050805	017S002W16Q013S	GW	32.68779444	-117.08559720	H	NAD83	06	073	 109.21			--	--	0	2003-09-11	2008-09-11	3	2003-09-11	2015-03-20	138
USGS	324226114554901	017S020E04D001S	GW	32.70729580	-114.93112110	H	NAD83	06	025	 157.0			--	--	0	--	--	0	1997-11-21	2014-12-16	89
USGS	324239114563601	016S020E31Q001S	GW	32.71077075	-114.94396900	H	NAD83	06	025	 156.4			--	--	0	2009-08-04	2010-10-28	3	2005-07-05	2014-12-16	74
USGS	324242115073501	016S018E32R001S	GW	32.71169050	-115.12692490	H	NAD83	06	025	 118.5			--	--	0	2009-08-28	2010-04-01	2	1964-06-09	2014-10-21	22
USGS	324248114500601	016S020E58J001S	GW	32.71347869	-114.83486350	H	NAD83	06	025	 171.8			--	--	0	2011-05-26	2014-02-21	4	2011-05-26	2014-12-17	20
USGS	324303114480501	016S021E31P003S	GW	32.71765900	-114.80176740	H	NAD83	06	025	 197.0			--	--	0	--	--	0	1986-12-02	2014-12-16	22
USGS	324307117063501	017S002W05Q001S	GW	32.71893333	-117.10994720	H	NAD83	06	073	 84.70			--	--	0	2011-12-20	2011-12-20	1	2012-01-06	2015-02-27	31
USGS	324307117063502	017S002W05Q002S	GW	32.71893333	-117.10994720	H	NAD83	06	073	 84.70			--	--	0	2011-12-15	2012-03-23	2	2012-01-06	2015-02-27	32
USGS	324307117063503	017S002W05Q003S	GW	32.71893333	-117.10994720	H	NAD83	06	073	 84.70			--	--	0	2011-12-15	2011-12-15	1	2012-01-06	2015-02-27	31
USGS	324307117063504	017S002W05Q004S	GW	32.71893333	-117.10994720	H	NAD83	06	073	 84.70			--	--	0	2011-12-29	2011-12-29	1	2012-01-06	2015-02-27	32
USGS	324307117063505	017S002W05Q005S	GW	32.71893333	-117.10994720	H	NAD83	06	073	 84.70			--	--	0	2011-12-29	2011-12-29	1	2012-01-06	2015-02-27	32
USGS	324307117063506	017S002W05Q006S	GW	32.71893333	-117.10994720	H	NAD83	06	073	 84.70			--	--	0	2012-03-21	2012-03-21	1	2012-01-06	2015-02-27	32
USGS	324318117083101	017S003W01K001S	GW	32.72183610	-117.14211100	H	NAD83	06	073	 99.16			--	--	0	2008-03-19	2009-05-29	2	2008-03-17	2015-02-17	67
USGS	324318117083102	017S003W01K002S	GW	32.72183610	-117.14211100	H	NAD83	06	073	 99.16			--	--	0	2008-03-19	2009-06-19	2	2008-03-17	2015-02-17	69
USGS	324318117083103	017S003W01K003S	GW	32.72183610	-117.14211100	H	NAD83	06	073	 99.16			--	--	0	2008-03-18	2009-05-29	2	2008-03-17	2015-02-17	71
USGS	324318117083104	017S003W01K004S	GW	32.72183610	-117.14211100	H	NAD83	06	073	 99.16			--	--	0	2008-03-17	2009-05-28	2	2008-03-17	2015-02-17	67
USGS	324318117083105	017S003W01K005S	GW	32.72183610	-117.14211100	H	NAD83	06	073	 99.16			--	--	0	2008-03-18	2009-06-19	2	2008-03-17	2015-02-17	70
USGS	324325114461001	016S021E33E001S	GW	32.72350874	-114.77032410	H	NAD83	06	025	 206.1			--	--	0	2009-07-30	2015-01-29	5	1977-07-08	2014-12-16	47
USGS	324410114533801	016S020E27B001S	GW	32.73606147	-114.89462220	H	NAD83	06	025	 167.7			--	--	0	--	--	0	1987-06-08	2014-12-16	102
USGS	324416117042001	016S002W34G001S	GW	32.73776110	-117.07223890	H	NAD83	06	073	 345.84			--	--	0	2011-07-25	2011-07-25	1	2011-08-09	2015-03-20	34
USGS	324416117042002	016S002W34G002S	GW	32.73776110	-117.07223890	H	NAD83	06	073	 345.84			--	--	0	2011-07-12	2011-07-12	1	2011-08-09	2015-03-20	34
USGS	324416117042003	016S002W34G003S	GW	32.73776110	-117.07223890	H	NAD83	06	073	 345.84			--	--	0	2011-07-08	2011-07-08	1	2011-08-09	2015-03-20	34
USGS	324416117042004	016S002W34G004S	GW	32.73776110	-117.07223890	H	NAD83	06	073	 345.84			--	--	0	2011-07-08	2011-07-08	1	2011-08-09	2015-03-20	34
USGS	324416117042005	016S002W34G005S	GW	32.73776110	-117.07223890	H	NAD83	06	073	 345.84			--	--	0	--	--	0	2011-08-09	2015-03-20	29
USGS	324416117042006	016S002W34G006S	GW	32.73776110	-117.07223890	H	NAD83	06	073	 345.84			--	--	0	2011-07-11	2011-07-11	1	2011-08-09	2015-03-20	34
USGS	324421114482101	016S021E30E001S	GW	32.73926110	-114.80670100	H	NAD83	06	025	 227.6			--	--	0	2010-03-29	2015-01-29	5	1998-12-08	2014-12-16	108
USGS	324426114530901	016S020E49R001S	GW	32.74070297	-114.88675240	H	NAD83	06	025	 176.76			--	--	0	2009-08-26	2015-01-28	10	1993-02-16	2012-12-14	24
USGS	324450114515101	016S020E51F001S	GW	32.74732769	-114.86405120	H	NAD83	06	025	 168.7			--	--	0	2013-01-24	2013-01-24	1	2013-02-07	2014-12-16	11
USGS	324459114521701	016S020E50A001S	GW	32.74964153	-114.87221550	H	NAD83	06	025	 175.0			--	--	0	--	--	0	1983-12-19	2014-12-16	32
USGS	324459114521702	016S020E50A002S	GW	32.74964153	-114.87224050	H	NAD83	06	025	 174.86			--	--	0	--	--	0	1996-04-19	2014-08-27	24
USGS	324525114500701	016S020E23G001S	GW	32.75692180	-114.83595260	H	NAD83	06	025	 214.6			--	--	0	2010-03-29	2015-01-27	5	1998-12-08	2014-12-16	34
USGS	324630114501501	016S020E14C001S	GW	32.77694910	-114.83725560	H	NAD83	06	025	 248.7			--	--	0	2010-04-08	2010-11-10	2	1961-12-13	2014-12-16	58
USGS	324641117071501	016S002W18J003S	GW	32.77809167	-117.12085560	H	NAD83	06	073	 59.87			--	--	0	2005-02-08	2010-08-31	2	2005-02-08	2015-03-20	101
USGS	324641117071502	016S002W18J004S	GW	32.77809167	-117.12085560	H	NAD83	06	073	 59.87			--	--	0	2005-03-01	2010-08-26	2	2005-03-01	2015-03-20	102
USGS	324641117071503	016S002W18J005S	GW	32.77809167	-117.12085560	H	NAD83	06	073	 59.87			--	--	0	2005-02-10	2010-08-30	3	2005-02-10	2015-03-20	101
USGS	324641117071504	016S002W18J006S	GW	32.77809167	-117.12085560	H	NAD83	06	073	 59.87			--	--	0	2005-05-06	2010-08-26	3	2005-05-06	2015-03-20	102
USGS	324641117071505	016S002W18J007S	GW	32.77809167	-117.12085560	H	NAD83	06	073	 59.87			--	--	0	2005-05-05	2013-07-11	3	2005-10-13	2015-03-20	104
USGS	330320117024701	013S002W12M001S	GW	33.05567220	-117.04639720	H	NAD83	06	073	 321.95			--	--	0	2012-10-25	2012-10-25	1	2013-02-13	2015-04-06	25
USGS	330320117024702	013S002W12M002S	GW	33.05567220	-117.04639720	H	NAD83	06	073	 321.95			--	--	0	2012-10-25	2012-10-25	1	2013-02-13	2015-04-06	24
USGS	330320117024703	013S002W12M003S	GW	33.05567220	-117.04639720	H	NAD83	06	073	 321.95			--	--	0	2012-10-24	2012-10-24	1	2013-02-13	2015-04-06	25
USGS	330514116582901	012S001W34L002S	GW	33.08734444	-116.97475560	H	NAD83	06	073	 402.23			--	--	0	2011-01-06	2011-01-06	1	2011-01-06	2015-04-06	49
USGS	330514116582902	012S001W34L003S	GW	33.08734444	-116.97475560	H	NAD83	06	073	 402.23			--	--	0	2011-01-04	2011-01-04	1	2011-01-04	2015-04-06	49
USGS	330514116582903	012S001W34L004S	GW	33.08734444	-116.97475560	H	NAD83	06	073	 402.23			--	--	0	2010-12-28	2010-12-28	1	2010-12-28	2015-04-06	49
USGS	330555117010101	012S001W30J003S	GW	33.09875000	-117.01713890	5	NAD83	06	073	 370.37			--	--	0	2013-02-12	2013-02-12	1	2013-03-13	2015-04-08	19
USGS	330555117010102	012S001W30J004S	GW	33.09875000	-117.01713890	5	NAD83	06	073	 370.37			--	--	0	2013-02-22	2013-02-22	1	2013-03-13	2015-04-08	18
USGS	330555117010103	012S001W30J005S	GW	33.09875000	-117.01713890	5	NAD83	06	073	 370.37			--	--	0	2013-02-27	2013-02-27	1	2013-03-13	2015-04-08	18
USGS	332535117341001	CRISTIANITOS C PRECIP GAGE AB SAN MATEO C	AT	33.42641717	-117.57032420	S	NAD83	06	073	 90			--	--	0	--	--	0	--	--	0
USGS	332747117061101	008S002W20J001S	GW	33.46320278	-117.10432780	S	NAD83	06	065	 1078.36			--	--	0	1990-08-15	2010-07-26	4	1990-03-05	2015-04-03	319
USGS	332747117061102	008S002W20J002S	GW	33.46320278	-117.10432780	S	NAD83	06	065	 1078.36			--	--	0	1990-08-15	2010-07-26	4	1990-03-05	2015-04-03	282
USGS	332819117070601	008S002W19A001S	GW	33.47213056	-117.11857220	1	NAD83	06	065	 1016.24			--	--	0	2006-11-08	2008-04-22	5	2006-12-20	2015-04-03	109
USGS	332819117070602	008S002W19A002S	GW	33.47213056	-117.11857220	1	NAD83	06	065	 1016.24			--	--	0	2006-11-02	2008-04-23	5	2006-12-20	2015-04-03	113
USGS	332819117070603	008S002W19A003S	GW	33.47213056	-117.11857220	1	NAD83	06	065	 1016.24			--	--	0	2006-11-01	2008-04-23	5	2006-12-20	2015-04-03	106
USGS	332819117070604	008S002W19A004S	GW	33.47213056	-117.11857220	1	NAD83	06	065	 1016.24			--	--	0	2006-11-06	2011-08-22	8	2006-12-20	2015-04-03	110
USGS	332819117070605	008S002W19A005S	GW	33.47213056	-117.11857220	1	NAD83	06	065	 1016.24			--	--	0	2006-11-08	2011-08-22	8	2006-12-20	2015-04-03	124
USGS	332819117070606	008S002W19A006S	GW	33.47213056	-117.11857220	1	NAD83	06	065	 1016.24			--	--	0	--	--	0	2008-12-01	2015-04-03	88
USGS	332857117043301	008S002W15F001S	GW	33.48272220	-117.07588890	5	NAD83	06	065	 1110.53			--	--	0	2013-05-16	2014-10-14	2	2013-07-11	2015-03-05	20
USGS	332857117043302	008S002W15F002S	GW	33.48272220	-117.07588890	5	NAD83	06	065	 1110.53			--	--	0	2013-05-14	2014-10-15	2	2013-07-11	2015-03-05	21
USGS	332857117043303	008S002W15F003S	GW	33.48272220	-117.07588890	5	NAD83	06	065	 1110.53			--	--	0	2013-05-13	2014-10-15	2	2013-07-11	2015-03-05	21
USGS	332857117043304	008S002W15F004S	GW	33.48272220	-117.07588890	5	NAD83	06	065	 1110.53			--	--	0	2013-05-14	2014-10-14	2	2013-07-11	2015-03-05	20
USGS	332857117043305	008S002W15F005S	GW	33.48272220	-117.07588890	5	NAD83	06	065	 1110.53			--	--	0	2013-05-14	2014-10-14	2	2013-07-11	2015-03-05	20
USGS	332944116583301	VAIL LK PRECIP GAGE NR TEMECULA CA	AT	33.49558538	-116.97669200	S	NAD83	06	065	 1457			--	--	0	--	--	0	--	--	0
USGS	333001117005701	008S001W06R001S	GW	33.50047220	-117.01605560	H	NAD83	06	065	 1252.78			--	--	0	--	--	0	2014-01-28	2015-03-05	14
USGS	333001117005702	008S001W06R002S	GW	33.50047220	-117.01605560	H	NAD83	06	065	 1252.78			--	--	0	2013-11-06	2014-10-15	2	2014-01-28	2015-03-05	15
USGS	333001117005703	008S001W06R003S	GW	33.50047220	-117.01605560	H	NAD83	06	065	 1252.78			--	--	0	2013-11-07	2014-10-15	2	2014-01-28	2015-03-05	15
USGS	333001117005704	008S001W06R004S	GW	33.50047220	-117.01605560	H	NAD83	06	065	 1252.78			--	--	0	--	--	0	2014-01-28	2015-03-05	13
USGS	333001117005705	008S001W06R005S	GW	33.50047220	-117.01605560	H	NAD83	06	065	 1252.78			--	--	0	2013-11-05	2014-10-15	2	2014-01-28	2015-03-05	16
USGS	333001117005706	008S001W06R006S	GW	33.50047220	-117.01605560	H	NAD83	06	065	 1252.78			--	--	0	--	--	0	2014-01-28	2015-03-05	11
USGS	333939114411501	006S022E09P001S	GW	33.66108687	-114.68830170	H	NAD83	06	065	 399.6			--	--	0	1967-06-13	1967-06-13	1	1968-06-12	2014-12-19	79
USGS	335423116455301	003S002E15P001S	GW	33.90637778	-116.76485000	E	NAD83	06	065	 1597.3			--	--	0	2008-06-12	2014-10-30	3	2007-12-08	2014-11-07	33
USGS	335423116455302	003S002E15P002S	GW	33.90637778	-116.76485000	E	NAD83	06	065	 1597.3			--	--	0	2008-06-13	2011-08-23	2	2007-12-08	2014-11-07	33
USGS	335513116490601	003S002E07P001S	GW	33.92146389	-116.81845000	E	NAD83	06	065	 1954.53			--	--	0	2007-05-22	2013-08-07	3	2007-02-22	2014-11-07	42
USGS	335513116490602	003S002E07P002S	GW	33.92146389	-116.81845000	E	NAD83	06	065	 1954.53			--	--	0	2007-05-22	2013-08-09	3	2007-02-22	2014-11-07	41
USGS	335513116490603	003S002E07P003S	GW	33.92146389	-116.81845000	E	NAD83	06	065	 1954.53			--	--	0	2007-05-24	2013-08-09	3	2007-02-22	2014-11-07	41
USGS	335513116490604	003S002E07P004S	GW	33.92146389	-116.81845000	E	NAD83	06	065	 1954.53			--	--	0	2007-05-24	2013-08-07	3	2007-02-22	2014-11-07	40
USGS	335531116510401	003S001E11F001S	GW-MW	33.92530000	-116.85134440	E	NAD83	06	065	 2193.96			--	--	0	2009-07-16	2012-08-30	2	2009-08-17	2014-12-10	30
USGS	335531116510402	003S001E11F002S	GW-MW	33.92530000	-116.85134440	E	NAD83	06	065	 2193.96			--	--	0	2009-08-13	2012-08-29	2	2009-08-17	2014-12-10	28
USGS	335531116510403	003S001E11F003S	GW-MW	33.92530000	-116.85134440	E	NAD83	06	065	 2193.96			--	--	0	2009-07-15	2012-08-29	2	2009-08-17	2014-12-10	29
USGS	335531116510404	003S001E11F004S	GW-MW	33.92530000	-116.85134440	E	NAD83	06	065	 2193.96			--	--	0	2009-08-14	2012-08-30	2	2009-08-17	2014-12-10	28
USGS	335838116582504	002S001W22P006S	GW	33.97713056	-116.97349720	E	NAD83	06	065	 2910.43			--	--	0	2000-03-10	2000-03-10	1	1999-03-03	2014-11-07	45
USGS	340040116373801	MISSION C PRECIP GAGE NR DESERT HOT SPRINGS CA	AT	34.01112284	-116.62806890	S	NAD83	06	065	 2380			--	--	0	--	--	0	--	--	0
USGS	340046117020801	002S002W12H001S	GW	34.01291667	-117.03639170	H	NAD83	06	071	 2559.47			--	--	0	2007-01-24	2007-06-29	2	1998-07-14	2015-03-23	177
USGS	340046117020802	002S002W12H002S	GW	34.01291667	-117.03639170	H	NAD83	06	071	 2559.47			--	--	0	2006-11-14	2007-07-07	2	1999-04-29	2015-03-23	170
USGS	340046117020803	002S002W12H003S	GW	34.01291667	-117.03639170	H	NAD83	06	071	 2559.47			--	--	0	1998-07-28	2014-11-20	5	1998-07-14	2015-03-23	177
USGS	340046117020804	002S002W12H004S	GW	34.01291667	-117.03639170	H	NAD83	06	071	 2559.47			--	--	0	1998-07-28	2014-11-20	5	1998-07-15	2015-03-23	173
USGS	340130117054901	002S002W04L002S	GW	34.02497778	-117.09709170	H	NAD83	06	071	 2069.97			--	--	0	2004-09-02	2007-06-22	2	2004-08-11	2015-03-23	85
USGS	340130117054902	002S002W04L003S	GW	34.02497778	-117.09709170	H	NAD83	06	071	 2069.97			--	--	0	2004-09-01	2004-09-01	1	2004-08-11	2015-03-23	82
USGS	340130117054903	002S002W04L004S	GW	34.02497778	-117.09709170	H	NAD83	06	071	 2069.97			--	--	0	2004-11-19	2015-03-29	4	2004-08-11	2015-03-23	83
USGS	340130117054904	002S002W04L005S	GW	34.02497778	-117.09709170	H	NAD83	06	071	 2069.97			--	--	0	2004-11-18	2015-03-15	4	2004-08-11	2015-03-23	81
USGS	340130117054905	002S002W04L006S	GW	34.02497778	-117.09709170	H	NAD83	06	071	 2069.97			--	--	0	2006-11-15	2015-03-29	5	2004-08-11	2015-03-23	84
USGS	340136117033901	002S002W02F002S	GW	34.02676944	-117.06087780	H	NAD83	06	071	 2426.41			--	--	0	2004-02-05	2007-06-19	2	2003-09-05	2015-03-23	85
USGS	340136117033902	002S002W02F003S	GW	34.02676944	-117.06087780	H	NAD83	06	071	 2426.41			--	--	0	2004-02-06	2014-06-17	3	2003-09-05	2015-03-23	86
USGS	340136117033903	002S002W02F004S	GW	34.02676944	-117.06087780	H	NAD83	06	071	 2426.41			--	--	0	2004-02-04	2014-03-27	4	2003-09-05	2015-03-23	85
USGS	340136117033904	002S002W02F005S	GW	34.02676944	-117.06087780	H	NAD83	06	071	 2426.41			--	--	0	2004-06-15	2014-03-25	5	2003-09-05	2015-03-23	86
USGS	340136117033905	002S002W02F006S	GW	34.02676944	-117.06087780	H	NAD83	06	071	 2426.41			--	--	0	2012-05-15	2012-05-15	1	2003-09-05	2015-03-23	102
USGS	340229116510601	BURNT CANYON C ABV DIV DAM NR BANNING CA	ST	34.04138889	-116.85166670	5	NAD83	06	071	 5600			--	--	0	2007-08-31	2014-12-10	3	--	--	0
USGS	340242116492901	WHITEWATER R DIV FLUME IN UP BURNT CYN NR BANNING	ST	34.04500000	-116.82472220	5	NAD83	06	071	 7070			--	--	0	2007-08-31	2014-12-10	3	--	--	0
USGS	340248117020901	001S002W36A002S	GW	34.04682500	-117.03587780	H	NAD83	06	071	 2753.09			--	--	0	2002-04-22	2014-12-17	14	2001-04-30	2015-03-23	155
USGS	340248117020902	001S002W36A003S	GW	34.04682500	-117.03587780	H	NAD83	06	071	 2753.09			--	--	0	2002-04-22	2014-12-18	19	2001-04-30	2015-03-23	156
USGS	340248117020903	001S002W36A004S	GW	34.04682500	-117.03587780	H	NAD83	06	071	 2753.09			--	--	0	2002-04-23	2014-11-19	23	2001-04-30	2015-03-23	162
USGS	340248117020904	001S002W36A005S	GW	34.04682500	-117.03587780	H	NAD83	06	071	 2753.09			--	--	0	2010-04-14	2014-11-20	12	2001-04-30	2015-03-23	165
USGS	340408117165301	001S004W22J001S	GW	34.06948056	-117.28391100	H	NAD83	06	071	 998.89			--	--	0	1997-06-05	2000-07-25	2	1997-05-19	2014-12-01	194
USGS	340408117165302	001S004W22J002S	GW	34.06948056	-117.28391100	H	NAD83	06	071	 998.89			--	--	0	1997-06-04	2000-07-25	2	1997-05-19	2014-12-01	191
USGS	340408117165303	001S004W22J003S	GW	34.06948056	-117.28391100	H	NAD83	06	071	 998.89			--	--	0	1997-06-04	2000-07-26	2	1997-05-19	2014-12-01	192
USGS	340408117165304	001S004W22J004S	GW	34.06948056	-117.28391100	H	NAD83	06	071	 998.89			--	--	0	1997-06-12	2000-07-26	2	1997-05-28	2014-12-01	189
USGS	340439117173902	001S004W22D002S	GW	34.07741110	-117.29515000	H	NAD83	06	071	 976.44			--	--	0	1995-04-19	2004-01-29	4	1990-10-30	2015-03-30	346
USGS	340439117173904	001S004W22D004S	GW	34.07741110	-117.29515000	H	NAD83	06	071	 976.44			--	--	0	1995-04-03	2004-01-30	4	1990-10-30	2015-03-30	348
USGS	340439117173905	001S004W22D005S	GW	34.07741110	-117.29515000	H	NAD83	06	071	 976.44			--	--	0	1995-04-07	2000-06-20	3	1990-10-30	2015-03-30	344
USGS	340439117173906	001S004W22D006S	GW	34.07741110	-117.29515000	H	NAD83	06	071	 976.44			--	--	0	1995-04-07	1995-04-07	2	1990-10-30	2015-03-30	338
USGS	340439117173907	001S004W22D007S	GW	34.07741110	-117.29515000	H	NAD83	06	071	 976.44			--	--	0	1995-07-20	2004-01-28	3	1990-10-30	2015-03-30	348
USGS	340503117104101	001S003W15K001S	GW	34.08432220	-117.17720830	H	NAD83	06	071	 1368.85			--	--	0	1997-06-05	2011-11-16	5	1997-05-13	2015-03-24	196
USGS	340503117104102	001S003W15K002S	GW	34.08432220	-117.17720830	H	NAD83	06	071	 1368.85			--	--	0	1998-03-17	2010-08-17	5	1997-05-13	2015-03-24	197
USGS	340503117104103	001S003W15K003S	GW	34.08432220	-117.17720830	H	NAD83	06	071	 1368.85			--	--	0	1997-06-03	2011-11-10	6	1997-05-13	2015-03-24	196
USGS	340503117104104	001S003W15K004S	GW	34.08432220	-117.17720830	H	NAD83	06	071	 1368.85			--	--	0	1997-06-03	2011-11-14	6	1997-05-13	2015-03-24	200
USGS	340503117104105	001S003W15K005S	GW	34.08432220	-117.17720830	H	NAD83	06	071	 1368.85			--	--	0	1998-03-17	2011-11-08	8	1997-05-13	2015-03-24	200
USGS	340521117212001	001S005W13B001S	GW	34.08935556	-117.35566670	1	NAD83	06	071	 1160			--	--	0	--	--	0	2008-09-04	2015-04-10	61
USGS	340521117212002	001S005W13B002S	GW	34.08935556	-117.35566670	1	NAD83	06	071	 1160			--	--	0	2006-02-28	2007-10-23	2	2008-09-04	2015-04-10	62
USGS	340521117212003	001S005W13B003S	GW	34.08935556	-117.35566670	1	NAD83	06	071	 1160			--	--	0	2006-02-27	2007-10-22	2	2008-09-04	2015-04-10	60
USGS	340521117212004	001S005W13B004S	GW	34.08935556	-117.35566670	1	NAD83	06	071	 1160			--	--	0	2006-02-27	2007-10-22	2	2008-09-04	2015-04-10	61
USGS	340521117212005	001S005W13B005S	GW	34.08935556	-117.35566670	1	NAD83	06	071	 1160			--	--	0	2007-10-23	2010-08-12	2	2008-09-04	2015-04-10	61
USGS	340541117074401	001S002W07Q001S	GW	34.09471667	-117.12882220	H	NAD83	06	071	 1638.62			--	--	0	1998-03-18	2011-11-17	6	1997-10-09	2015-03-24	195
USGS	340541117074402	001S002W07Q002S	GW	34.09471667	-117.12882220	H	NAD83	06	071	 1638.62			--	--	0	1998-03-18	2011-11-17	8	1997-10-09	2015-03-24	195
USGS	340541117074403	001S002W07Q003S	GW	34.09471667	-117.12882220	H	NAD83	06	071	 1638.62			--	--	0	1998-03-19	2011-11-17	10	1997-10-09	2015-03-24	203
USGS	340541117074404	001S002W07Q004S	GW	34.09472778	-117.12874720	H	NAD83	06	071	 1639.31			--	--	0	2010-05-04	2011-11-09	3	1998-07-30	2015-03-24	184
USGS	340541117074405	001S002W07Q005S	GW	34.09472778	-117.12874720	H	NAD83	06	071	 1639.31			--	--	0	2010-08-19	2011-11-09	2	1998-07-30	2015-03-24	184
USGS	340541117074406	001S002W07Q006S	GW	34.09472778	-117.12874720	H	NAD83	06	071	 1639.31			--	--	0	2009-08-20	2010-08-19	2	1998-07-30	2015-03-24	184
USGS	340615117170902	001S004W10B002S	GW	34.10414167	-117.28645000	H	NAD83	06	071	 1019.02			--	--	0	1977-03-07	2000-11-29	4	1991-10-30	2015-03-30	251
USGS	340615117170903	001S004W10B003S	GW	34.10414167	-117.28645000	H	NAD83	06	071	 1019.02			--	--	0	1977-03-07	2000-11-29	3	1991-10-30	2015-03-30	251
USGS	340615117170904	001S004W10B004S	GW	34.10414167	-117.28645000	H	NAD83	06	071	 1019.02			--	--	0	1977-03-07	2000-11-29	4	1991-10-30	2015-03-30	253
USGS	340655117184004	001S004W04E004S	GW	34.11511389	-117.31174440	H	NAD83	06	071	 1121.30			--	--	0	--	--	0	1986-06-20	2014-12-16	252
USGS	340655117184005	001S004W04E005S	GW	34.11511389	-117.31174440	H	NAD83	06	071	 1121.30			--	--	0	2006-02-07	2006-02-07	1	1986-06-20	2014-12-16	246
USGS	340655117184006	001S004W04E006S	GW	34.11511389	-117.31174440	H	NAD83	06	071	 1121.30			--	--	0	2006-02-24	2006-02-24	1	1986-06-20	2014-12-16	256
USGS	340707117162706	001S004W02D006S	GW	34.11849167	-117.27437220	H	NAD83	06	071	 1078.59			--	--	0	1995-08-29	2000-11-28	2	1991-10-29	2015-03-30	257
USGS	340707117162707	001S004W02D007S	GW	34.11849167	-117.27437220	H	NAD83	06	071	 1078.59			--	--	0	1995-04-21	2000-06-22	2	1991-10-29	2015-03-30	256
USGS	340707117162708	001S004W02D008S	GW	34.11849167	-117.27437220	H	NAD83	06	071	 1078.59			--	--	0	1995-08-30	2000-11-28	2	1991-10-29	2015-03-30	258
USGS	340716117230601	001S005W03A003S	GW	34.12118889	-117.38509170	1	NAD83	06	071	 1358			--	--	0	2005-11-29	2007-11-21	2	2008-07-03	2015-03-31	60
USGS	340716117230602	001S005W03A004S	GW	34.12118889	-117.38509170	1	NAD83	06	071	 1358			--	--	0	2005-12-01	2007-11-20	2	2008-07-03	2015-03-31	60
